Ingredient,Quantity
asparagus cnd reg pk solliquids,200
asparagus cnd drnd sol,200
asparagus frz unprep,200
asparagus frz ckd bld drnd wosalt,200
balsam-pear (bitter gourd) leafy tips raw,200
balsam-pear (bitter gourd) leafy tips ckd bld drnd wosalt,200
balsam-pear (bitter gourd) pods raw,200
balsam-pear (bitter gourd) pods ckd bld drnd wosalt,200
bamboo shoots raw,200
bamboo shoots ckd bld drnd wosalt,200
bamboo shoots cnd drnd sol,200
beans kidney mature seeds sprouted raw,200
beans kidney mature seeds sprouted ckd bld drnd wosalt,200
lima bns immat seeds raw,200
lima bns immat seeds ckd bld drnd wosalt,200
lima bns immat seeds cnd reg pk sol  liquids,200
lima bns immat seeds frz fordhook unprep,200
lima bns immat seeds frz fordhook ckd bld drnd wosalt,200
lima bns immat seeds frz baby unprep,200
lima bns immat seeds frz baby ckd bld drnd wosalt,200
mung bns mature seeds sprouted raw,200
mung bns mature seeds sprouted ckd bld drnd wosalt,200
mung bns mature seeds sprouted ckd stir-fried,200
beans navy mature seeds sprouted raw,200
beans navy mature seeds sprouted ckd bld drnd wosalt,200
beans pinto immat seeds frz unprep,200
beans pinto immat seeds frz ckd bld drnd wosalt,200
beans shellie cnd sol  liquids,200
beans snap green raw,200
beans snap grn ckd bld drnd wosalt,200
beans snap grn cnd reg pk sol  liquids,200
beans snap grn cnd reg pk drnd sol,200
beans snap cnd all styles seasoned solliquids,200
beans snap grn frz all styles unprep,200
beans snap grn frz ckd bld drnd wosalt,200
beans snap grn frz all styles microwaved,200
beans snap grn microwaved,200
beets raw,200
beets ckd bld drnd,200
beets cnd reg pk solliquids,200
beets cnd drnd sol,200
beet greens raw,200
beet grns ckd bld drnd wosalt,200
broadbeans immat seeds raw,200
broadbeans immat seeds ckd bld drnd wosalt,200
broccoli raw,200
broccoli ckd bld drnd wosalt,200
broccoli frz chopd unprep,200
broccoli frz chopd ckd bld drnd wosalt,200
broccoli frz spears unprep,200
broccoli frz spears ckd bld drnd wosalt,200
broccoli raab raw,200
broccoli raab ckd,200
brussels sprouts raw,200
brussels sprouts ckd bld drnd wosalt,200
brussels sprouts frz unprep,200
brussels sprouts frz ckd bld drnd wosalt,200
burdock root raw,200
burdock root ckd bld drnd wosalt,200
butterbur (fuki) raw,200
butterbur ckd bld drnd wosalt,200
butterbur canned,200
cabbage raw,200
cabbage ckd bld drnd wosalt,200
cabbage red raw,200
cabbage red ckd bld drnd wosalt,200
cabbage savoy raw,200
cabbage savoy ckd bld drnd wosalt,200
cabbage chinese (pak-choi) raw,200
cabbage chinese (pak-choi) ckd bld drnd wosalt,200
cabbage kimchi,200
cabbage chinese (pe-tsai) raw,200
cabbage chinese (pe-tsai) ckd bld drnd wosalt,200
cardoon raw,200
cardoon ckd bld drnd wosalt,200
carrots raw,200
carrots ckd bld drnd wosalt,200
carrots cnd reg pk solliquids,200
carrots cnd reg pk drnd sol,200
carrots frozen unprepared,200
carrots frz ckd bld drnd wosalt,200
cassava raw,200
cauliflower raw,200
cauliflower ckd bld drnd wosalt,200
cauliflower frz unprep,200
cauliflower frz ckd bld drnd wosalt,200
celeriac raw,200
celeriac ckd bld drnd wosalt,200
celery raw,200
celery ckd bld drnd wosalt,200
celtuce raw,200
chard swiss raw,200
chard swiss ckd bld drnd wosalt,200
chayote fruit raw,200
chayote fruit ckd bld drnd wosalt,200
chicory witloof raw,200
chicory greens raw,200
chicory roots raw,200
chives raw,200
chrysanthemum garland raw,200
chrysanthemum garland ckd bld drnd wosalt,200
collards raw,200
collards ckd bld drnd wosalt,200
collards frz chopd unprep,200
collards frz chopd ckd bld drnd wosalt,200
coriander (cilantro) leaves raw,200
corn swt yel raw,200
corn swt yel ckd bld drnd wosalt,200
corn swt yel cnd brine pk reg pk solliquids,200
corn swt yel cnd whl kernel drnd sol,200
corn swt yel cnd crm style reg pk,200
corn swt yel cnd vacuum pk reg pk,200
corn swt yel cnd drnd sol rinsed w tap h2o,200
corn swt yel frz krnls cut off cob unprep,200
corn swt yel frz krnls cut off cob bld drnd wosalt,200
corn swt yel frz krnls on cob unprep,200
corn swt yel frz krnls on cob ckd bld drnd wosalt,200
corn yel whl kernel frz microwaved,200
corn wredgrn peppers cnd solliquids,200
cornsalad raw,200
cowpeas (blackeyes) immat seeds raw,200
cowpeas (blackeyes) immat seeds ckd bld drnd wo salt,200
cowpeas (blackeyes) immat seeds frz unprep,200
cowpeas (blackeyes) immtre seeds frz ckd bld drnd wosalt,200
cowpeas young pods wseeds raw,200
cowpeas young pods wseeds ckd bld drnd wosalt,200
yardlong bean raw,200
yardlong bean ckd bld drnd wosalt,200
cowpeas leafy tips raw,200
cowpeas leafy tips ckd bld drnd wosalt,200
cress garden raw,200
cress garden ckd bld drnd wosalt,200
cucumber with peel raw,200
cucumber peeled raw,200
dandelion greens raw,200
dandelion grns ckd bld drnd wosalt,200
eggplant raw,200
eggplant ckd bld drnd wosalt,200
edamame frz unprep,200
edamame frz prep,200
endive raw,200
escarole ckd bld drnd no salt added,200
garlic raw,200
ginger root raw,200
gourd white-flowered (calabash) raw,200
gourd white-flowered (calabash) ckd bld drnd wosalt,200
gourd dishcloth (towelgourd) raw,200
gourd dishcloth (towelgourd) ckd bld drnd wosalt,200
drumstick leaves raw,200
drumstick leaves ckd bld drnd wo salt,200
hyacinth-beans immat seeds raw,200
hyacinth-beans immat seeds ckd bld drnd wosalt,200
jerusalem-artichokes raw,200
jew's ear (pepeao) raw,200
pepeao dried,200
jute potherb raw,200
jute potherb ckd bld drnd wosalt,200
kale raw,200
kale ckd bld drnd wosalt,200
kale frozen unprepared,200
kale frz ckd bld drnd wosalt,200
kanpyo (dried gourd strips),200
mushrooms shiitake raw,200
mushrooms chanterelle raw,200
mushrooms morel raw,200
kohlrabi raw,200
kohlrabi ckd bld drnd wosalt,200
mushrooms portabella grilled,200
lambsquarters raw,200
lambsquarters ckd bld drnd wosalt,200
leeks (bulblower leaf-portion) raw,200
leeks (bulblower leaf-portion) ckd bld drnd wosalt,200
lentils sprouted raw,200
lentils sprouted ckd stir-fried wosalt,200
lettuce butterhead (incl bostonbibb types) raw,200
lettuce cos or romaine raw,200
lettuce iceberg (incl crisphead types) raw,200
lettuce grn leaf raw,200
lotus root raw,200
lotus root ckd bld drnd wosalt,200
lettuce red leaf raw,200
mountain yam hawaii raw,200
mountain yam hawaii ckd stmd wosalt,200
mushrooms white raw,200
mushrooms white ckd bld drnd wo salt,200
mushrooms white stir-fried,200
mushrooms cnd drnd sol,200
mushrooms portabella raw,200
mushrooms brown italian or crimini raw,200
mushrooms shiitake stir-fried,200
mushrooms shiitake dried,200
mushrooms shiitake ckd wosalt,200
mustard greens raw,200
mustard grns ckd bld drnd wosalt,200
mustard grns frz unprep,200
mustard grns frz ckd bld drnd wosalt,200
mustard spinach (tendergreen) raw,200
mustard spinach (tendergreen) ckd bld drnd wosalt,200
new zealand spinach raw,200
new zealand spinach ckd bld drnd wosalt,200
okra raw,200
okra ckd bld drnd wosalt,200
okra frozen unprepared,200
okra frz ckd bld drnd wosalt,200
onions raw,200
onions ckd bld drnd wosalt,200
onions dehydrated flakes,200
onions cnd solliquids,200
onions yel sauteed,200
onions frz chopd unprep,200
onions frz chopd ckd bld drnd wosalt,200
onions frz whl unprep,200
onions frz whl ckd bld drnd wosalt,200
onions spring or scallions (incl topsbulb) raw,200
onions young grn tops only,200
onions welsh raw,200
onions swt raw,200
onion rings breaded par fr frz unprep,200
onion rings breaded par fr frz prep htd in oven,200
parsley frsh,200
parsnips raw,200
parsnips ckd bld drnd wosalt,200
peas edible-podded raw,200
peas edible-podded bld drnd wo salt,200
peas edible-podded frz unprep,200
peas edible-podded frz ckd bld drnd wosalt,200
peas green raw,200
peas grn ckd bld drnd wosalt,200
peas grn cnd reg pk solliquids,200
peas grn (includes baby  lesuer types) cnd drnd sol unprep,200
peas grn cnd seasoned solliquids,200
peas grn cnd drnd sol rinsed in tap h2o,200
peas grn frz unprep,200
peas grn frz ckd bld drnd wosalt,200
peas mature seeds sprouted raw,200
peas mature seeds sprouted ckd bld drnd wosalt,200
peascarrots cnd reg pk solliquids,200
peascarrots frz unprep,200
peascarrots frz ckd bld drnd wosalt,200
peasonions cnd solliquids,200
peasonions frz unprep,200
peasonions frz ckd bld drnd wosalt,200
peppers hot chili grn cnd pods excluding seeds solliquids,200
peppers swt grn raw,200
peppers swt grn ckd bld drnd wosalt,200
peppers swt grn cnd solliquids,200
peppers swt grn frz chopd unprep,200
peppers swt grn frz chopd bld drnd wosalt,200
peppers swt grn sauteed,200
pigeonpeas immat seeds raw,200
pigeonpeas immat seeds ckd bld drnd wosalt,200
poi,200
pokeberry shoots (poke) raw,200
pokeberry shoots (poke) ckd bld drnd wosalt,200
potatoes flesh  skn raw,200
potatoes russet flesh  skn raw,200
potatoes white flesh  skn raw,200
potatoes red flesh  skn raw,200
potatoes russet flesh  skn bkd,200
potatoes white flesh  skn bkd,200
potatoes red flesh  skn bkd,200
potatoes fr fr crnkl or reg salt added in proc frz as purch,200
potatoes fr fr crnklreg cut salt added in proc frz oven-htd,200
potatoes rstd salt added in processing frz unprep,200
potatoes raw skin,200
potatoes bkd flesh wosalt,200
potatoes bkd skn wosalt,200
potatoes bld ckd in skn flesh wosalt,200
potatoes bld ckd in skn skn wosalt,200
potatoes bld ckd wo skn flesh wo salt,200
potatoes microwaved ckd in skn flesh wosalt,200
potatoes microwaved ckd in skn skn wosalt,200
potatoes hash brown home-prepared,200
potatoes mshd home-prepared whl milk  margarine added,200
potatoes scallpd home-prepared wbutter,200
potatoes au gratin home-prepared from recipe using butter,200
potatoes cnd solliquids,200
potatoes cnd drnd sol,200
potatoes mshd dehyd flakes womilk dry form,200
potatoes mshd dehyd prep from flakes wo milk whl milk  but,200
potatoes mshd dehyd granules womilk dry form,200
potatoes mshd dehyd prep fr grnls womilk whl milkbutter,200
potatoes mshd dehyd granules wmilk dry form,200
potatoes mshd dehyd prep from gran w milk h2o  marg added,200
potatoes au gratin dry mix unprep,200
potatoes au gratin dry mix prep wh2o whl milkbutter,200
potatoes scallpd dry mix unprep,200
potatoes scallpd dry mix prep wh2o whl milkbutter,200
potatoes hash brown frz pln unprep,200
potatoes hash brown frz pln prep pan fried in canola oil,200
potatoes hash brown frz w butter sau unprep,200
potatoes hash brown frz w butter sau prep,200
potatoes french fr shoestring salt added in proc frz as prch,200
potatoes french fr shoestrng salt added in proc frz oven-htd,200
potatoes o'brien frz unprep,200
potatoes o'brien frz prep,200
potato puffs frz unprep,200
potato puffs frz oven-heated,200
potatoes frz whl unprep,200
potatoes frz whl ckd bld drnd wosalt,200
potatoes french fr all types salt added in proc frz unprep,200
potatoes french fr all types salt added in proc frz oven htd,200
potatoes frnch fr cttg-cut salt not added frz as prch,200
potatoes french fr cottage-cut salt not added frz oven-htd,200
potatoes frz french fr par fr extruded unprep,200
potatoes frz frch fr par fr extruded prep htd oven wosalt,200
usda commodity potato wedges frz,200
potatoes french fr stk fries salt added in proc frz as prch,200
potatoes french fr stk fries salt added in proc frz oven-htd,200
potato flour,200
potato salad home-prepared,200
pumpkin flowers raw,200
pumpkin flowers ckd bld drnd wosalt,200
pumpkin leaves raw,200
pumpkin leaves ckd bld drnd wosalt,200
pumpkin raw,200
pumpkin ckd bld drnd wosalt,200
pumpkin cnd wosalt,200
pumpkin pie mix canned,200
purslane raw,200
purslane ckd bld drnd wosalt,200
radishes raw,200
radishes oriental raw,200
radishes oriental ckd bld drnd wosalt,200
radishes oriental dried,200
rutabagas raw,200
rutabagas ckd bld drnd wosalt,200
salsify (veg oyster) raw,200
salsify ckd bld drnd wosalt,200
sauerkraut cnd solliquids,200
seaweed agar raw,200
seaweed irishmoss raw,200
seaweed kelp raw,200
seaweed laver raw,200
sesbania flower raw,200
sesbania flower ckd stmd wosalt,200
soybeans green raw,200
soybeans grn ckd bld drnd wosalt,200
soybeans mature seeds sprouted raw,200
soybeans mature seeds sprouted ckd stmd,200
soybeans mature seeds sprouted ckd stir-fried,200
spinach raw,200
spinach ckd bld drnd wo salt,200
spinach cnd reg pk solliquids,200
spinach cnd reg pk drnd sol,200
spinach frz chopd or leaf unprep,200
spinach frz chopd or leaf ckd bld drnd wosalt,200
squash smmr crookneckstraightneck raw,200
squash smmr crookneck  straightneck ckd bld drnd wo salt,200
squash smmr crookneckstraightneck cnd drnd solid wosalt,200
squash smmr crookneckstraightneck frz unprep,200
squash smmr crookneckstraightneck frz ckd bld drnd wosalt,200
squash summer scallop raw,200
squash smmr scallop ckd bld drnd wosalt,200
squash smmr zucchini incl skn raw,200
squash smmr zucchini incl skn ckd bld drnd wosalt,200
squash smmr zucchini incl skn frz unprep,200
squash smmr zucchini incl skn frz ckd bld drnd wosalt,200
squash smmr zucchini italian style cnd,200
squash winter acorn raw,200
squash wntr acorn ckd bkd wosalt,200
squash wntr acorn ckd bld mshd wosalt,200
squash wntr butternut raw,200
squash wntr butternut ckd bkd wosalt,200
squash wntr butternut frz unprep,200
squash wntr butternut frz ckd bld wosalt,200
squash winter hubbard raw,200
squash wntr hubbard bkd wo salt,200
squash wntr hubbard ckd bld mshd wosalt,200
squash wntr spaghetti raw,200
squash wntr spaghetti ckd bld drnd or bkd wosalt,200
succotash (cornlimas) raw,200
succotash (cornlimas) ckd bld drnd wosalt,200
succotash (cornlimas) cnd wcrm style corn,200
succotash (cornlimas) cnd wwhl kernel corn solliquids,200
succotash (cornlimas) frz unprep,200
succotash (cornlimas) frz ckd bld drnd wosalt,200
swamp cabbage (skunk cabbage) raw,200
swamp cabbage (skunk cabbage) ckd bld drnd wo salt,200
sweet potato leaves raw,200
sweet potato leaves ckd stmd wo salt,200
sweet potato raw unprep,200
sweet potato ckd bkd in skn flesh wo salt,200
sweet potato ckd bld wo skn,200
sweetpotato cnd vacuum pk,200
sweet potato cnd mshd,200
sweet potato frz unprep,200
sweet potato frz ckd bkd wo salt,200
taro raw,200
taro cooked without salt,200
taro leaves raw,200
taro leaves ckd stmd wosalt,200
taro shoots raw,200
taro shoots ckd wosalt,200
taro tahitian raw,200
taro tahitian ckd wosalt,200
tomatoes green raw,200
tomatoes red ripe raw year rnd average,200
tomatoes red ripe ckd,200
tomatoes red ripe cnd packed in tomato juc,200
tomatoes red ripe cnd stwd,200
tomatoes red ripe cnd wgrn chilies,200
tomato juc cnd wsalt,200
tomato products cnd paste wo salt added,200
tomato products cnd puree wosalt,200
tomato powder,200
tomato products cnd sau,200
tomato products cnd sau wmushrooms,200
tomato products cnd sau wonions,200
tomato products cnd sau wherbschs,200
tomato products cnd sau wonions grn peppers celery,200
tomato products cnd sau wtomato tidbits,200
tree fern ckd wosalt,200
turnips raw,200
turnips ckd bld drnd wosalt,200
turnips frozen unprepared,200
turnips frz ckd bld drnd wosalt,200
turnip greens raw,200
turnip grns ckd bld drnd wosalt,200
turnip grns cnd solliquids,200
turnip grns frz unprep,200
turnip grns frz ckd bld drnd wosalt,200
turnip grnsturnips frz unprep,200
turnip grnsturnips frz ckd bld drnd wosalt,200
vegetable juc cocktail cnd,200
vegetables mxd cnd solliquids,200
vegetables mxd cnd drnd sol,200
vegetables mxd frz unprep,200
vegetables mxd frz ckd bld drnd wosalt,200
vegetable juc cocktail lo na cnd,200
vinespinach (basella) raw,200
waterchestnuts chinese (matai) raw,200
waterchestnuts chinese cnd solliquids,200
watercress raw,200
waxgourd (chinese preserving melon) raw,200
waxgourd (chinese preserving melon) ckd bld drnd wosalt,200
winged bns immat seeds raw,200
winged bns immat seeds ckd bld drnd wosalt,200
winged bean leaves raw,200
winged bean tuber raw,200
yam raw,200
yam ckd bld drnd or bkd wosalt,200
yambean (jicama) raw,200
yambean (jicama) ckd bld drnd wosalt,200
beets harvard cnd solliquids,200
beets pickled cnd solliquids,200
borage raw,200
borage ckd bld drnd wosalt,200
chives freeze-dried,200
dock raw,200
dock ckd bld drnd wosalt,200
eppaw raw,200
drumstick pods raw,200
drumstick pods ckd bld drnd wo salt,200
kale scotch raw,200
kale scotch ckd bld drnd wosalt,200
leeks (bulblower-leaf portion) freeze-dried,200
parsley freeze-dried,200
beans mung mature seeds sprouted cnd drnd sol,200
peppers jalapeno cnd solliquids,200
peppers swt grn freeze-dried,200
radishes white icicle raw,200
shallots freeze-dried,200
squash smmr all var raw,200
squash smmr all var ckd bld drnd wosalt,200
squash wntr all var raw,200
squash wntr all var ckd bkd wosalt,200
sweet potato cnd syrup pk sol  liquids,200
sweet potato cnd syrup pk drnd sol,200
tomato products cnd sau spanish style,200
beans pinto mature seeds sprouted raw,200
beans pinto mature seeds sprouted ckd bld drnd wosalt,200
carrot juice canned,200
corn pudd home prep,200
potatoes mshd home-prepared whl milk added,200
spinach souffle,200
sweet potato ckd candied home-prepared,200
tomatoes red ripe ckd stwd,200
seaweed agar dried,200
seaweed spirulina raw,200
seaweed spirulina dried,200
seaweed wakame raw,200
